지점,일자,일최고 기온 (℃),일최저 기온 (℃),기온차,일강수량,평균해면기압,평균습도,일사합,일조합
49,2003-02-08,13.2,7.4,5.8,13,1014.8,86,2.73,0.1
49,2003-02-09,13.1,6.7,6.4,0,1020.7,79,8.85,2.7
49,2003-02-10,12,7.3,4.7,1.5,1020,78,3.27,0
49,2003-02-11,10.3,1.8,8.5,12.5,1023.5,75,7.18,3.1
49,2003-02-12,2.3,0.3,2,,1027.1,64,4.24,0.3
49,2003-02-13,7,0.3,6.7,,1028.1,56,8.18,2.1
49,2003-02-14,8.8,3.4,5.4,,1027.5,54,13.43,6.2
49,2003-02-15,8.1,5.9,2.2,4.5,1019.6,81,2.21,0
49,2003-02-16,9.7,4.9,4.8,0.1,1019.3,56,8.4,1.5
49,2003-02-17,10.1,2.9,7.2,,1021.9,64,15.41,9.2
49,2003-02-18,12,5.1,6.9,,1020.1,60,15.33,8.8
49,2003-02-19,9,5.1,3.9,,1019.1,65,8.31,2.4
49,2003-02-20,8.6,4.9,3.7,,1024.4,54,15.61,8
49,2003-02-21,15.9,4.1,11.8,,1020.8,57,16.46,8.1
49,2003-02-22,17.1,8.6,8.5,2.5,1010.8,82,1.48,0
49,2003-02-23,9.4,7.7,1.7,18.5,1015.1,92,1.21,0
49,2003-02-24,8.7,5.6,3.1,0.5,1019.6,75,6.67,1.2
49,2003-02-25,10.5,3.3,7.2,,1022.9,65,17.84,9.9
49,2003-02-26,9.6,7.8,1.8,10,1021.4,77,1.5,0
49,2003-02-27,13.7,4.7,9,,1025.2,69,14.5,6.2
49,2003-02-28,12.1,7.1,5,0.4,1020.8,72,8.6,1.5
49,2003-03-01,11.4,7.5,3.9,26,1012.3,85,4.76,1.4
49,2003-03-02,11.6,4.3,7.3,1,1013.7,76,16.02,7.6
49,2003-03-03,13.6,1.5,12.1,7,1012.8,72,7.52,1.3
49,2003-03-04,5.6,1.4,4.2,,1023.4,59,10.61,1.8
49,2003-03-05,9.6,3.9,5.7,7,1023.3,72,5.64,0
49,2003-03-06,9.3,6.4,2.9,72,1013.7,91,1.38,0
49,2003-03-07,7,5.3,1.7,0.5,1018,73,2.46,0
49,2003-03-08,8.2,5.3,2.9,,1024.9,57,11.88,4.1
49,2003-03-09,9,4.8,4.2,,1029.5,57,18.64,6.5
49,2003-03-10,10.8,4.7,6.1,4,1031.8,68,12.23,5.4
49,2003-03-11,11.6,5.9,5.7,,1033.7,56,19.47,9
49,2003-03-12,13.6,6.3,7.3,,1033.5,55,13.16,4.8
49,2003-03-13,13,7.3,5.7,,1031.7,62,16.61,7.7
49,2003-03-14,10.9,4.7,6.2,9.5,1026.2,74,9.28,2.4
49,2003-03-15,11.1,5.5,5.6,1.5,1020.5,86,2.83,0
49,2003-03-16,13.7,8.4,5.3,16.5,1014.7,92,2.17,0
49,2003-03-17,8.4,6.1,2.3,1.5,1021.2,79,4.21,0
49,2003-03-18,12.7,6.4,6.3,,1023.7,65,16.05,5.8
49,2003-03-19,12.9,5,7.9,,1023.1,54,22.6,10.1
49,2003-03-20,14.7,4.1,10.6,,1022.4,61,20.83,10.3
49,2003-03-21,18.6,7.7,10.9,7.5,1021.6,61,21.11,8.8
49,2003-03-22,13.1,7.2,5.9,3.5,1026,65,22.82,10.8
49,2003-03-23,14.8,7.7,7.1,,1024,75,11.77,3
49,2003-03-24,15.2,8.3,6.9,,1019,69,20.5,9.1
49,2003-03-25,13.5,8.3,5.2,,1021,69,19.53,7.6
49,2003-03-26,18.7,8,10.7,,1018.6,52,20,9.5
49,2003-03-27,18.3,6.4,11.9,6.5,1015.7,66,14.93,6
49,2003-03-28,11.2,5.4,5.8,,1015.9,63,20.53,8.5
49,2003-03-29,12.8,6.3,6.5,,1015,53,24.16,10.5
49,2003-03-30,18.3,7.8,10.5,,1013.9,55,21.58,10.5
49,2003-03-31,21.5,13.8,7.7,0,1009.4,79,14.25,5.3
49,2003-04-01,16.1,12.2,3.9,3,1009.4,85,2.31,0
49,2003-04-02,14.1,11.4,2.7,,1011.3,69,6.39,0
49,2003-04-03,15.7,10.6,5.1,,1013.5,64,14.27,4.6
49,2003-04-04,15.8,10.1,5.7,0,1013.6,74,15.56,4.2
49,2003-04-05,16.1,8.3,7.8,,1017.3,60,23.53,11.2
49,2003-04-06,17.7,9.7,8,,1019.3,50,19.39,9.6
49,2003-04-07,18.1,8.5,9.6,5.5,1011.5,66,5.37,1.1
49,2003-04-08,14.5,9.5,5,,1014.7,80,16.18,4.3
49,2003-04-09,13.3,7.1,6.2,,1022.6,65,22.97,9.4
49,2003-04-10,17,6.6,10.4,0.5,1023.2,68,20.19,7.2
49,2003-04-11,22.6,10.6,12,8.5,1011.7,89,13.22,3
49,2003-04-12,16.2,10.3,5.9,0.4,1011.6,86,20.59,7.3
49,2003-04-13,16.7,10.3,6.4,,1014.4,56,23.41,9.9
49,2003-04-14,17,12,5,,1015.5,50,19.58,6.8
49,2003-04-15,18.6,9.5,9.1,,1019.4,41,25.54,12.2
49,2003-04-16,21.3,10.9,10.4,,1021.5,44,25.83,12.2
49,2003-04-17,23,13,10,,1019,64,23.83,11.4
49,2003-04-18,26.7,15.8,10.9,16.5,1011.9,75,11.14,2.6
49,2003-04-19,17.3,9.9,7.4,8,1011.2,91,8.87,0.8
49,2003-04-20,14.6,10.4,4.2,15.5,1015.8,85,9.72,1.2
49,2003-04-21,16.5,9.6,6.9,,1023.4,66,26.55,11.3
49,2003-04-22,20.8,10.9,9.9,,1020.4,71,22.19,7.9
49,2003-04-23,24.9,12.4,12.5,14,1013.5,87,7.04,0.1
49,2003-04-24,13.8,11.4,2.4,20.5,1012.9,93,3.59,0
49,2003-04-25,21.6,11.8,9.8,7.5,1007,91,4.72,0.2
49,2003-04-26,20.2,11.4,8.8,,1016.3,66,24.84,11.5
49,2003-04-27,21.5,12.3,9.2,,1019.1,60,23.59,11.1
49,2003-04-28,22.3,14.4,7.9,0,1019.8,55,17.66,4.3
49,2003-04-29,24.6,12.3,12.3,21,1011.1,75,8.43,0.8
49,2003-04-30,20.5,11.5,9,,1016.7,60,22.53,9.5
49,2003-05-01,22.3,13.5,8.8,,1018.4,48,25.84,12
49,2003-05-02,22.9,12.9,10,,1015.8,59,26.26,12.3
49,2003-05-03,25,13.8,11.2,,1013.9,68,23.21,9.4
49,2003-05-04,22.8,17.5,5.3,1,1012.9,77,8.96,0
49,2003-05-05,22.5,16.4,6.1,3.5,1010.8,79,23.8,8.2
49,2003-05-06,23.2,16.6,6.6,6.5,1007.5,88,18.05,5.3
49,2003-05-07,26.5,13.6,12.9,0.5,1002.7,85,7.85,0.2
49,2003-05-08,14.4,12.1,2.3,3,1014,82,5.22,0
49,2003-05-09,17.2,11.8,5.4,,1020.3,64,24.81,9.1
49,2003-05-10,17.7,11.1,6.6,,1019.1,75,22.58,9.2
49,2003-05-11,19.7,13.5,6.2,,1018.7,64,27.27,12.3
49,2003-05-12,19.7,13.2,6.5,,1019.7,78,20.21,7.8
49,2003-05-13,19.8,16.3,3.5,7.5,1015,86,5.19,0
49,2003-05-14,18.2,15.8,2.4,9.5,1008.4,96,4.24,0
49,2003-05-15,20.4,15.2,5.2,34.5,1009.4,90,7.14,1.3
49,2003-05-16,21.7,15.4,6.3,,1012.6,75,24.77,9.8
49,2003-05-17,20,13.9,6.1,,1010.2,72,24.7,10
49,2003-05-18,20.8,14.9,5.9,,1009.3,79,20.68,5.4
49,2003-05-19,21,15.1,5.9,,1010.9,71,24.37,11.1
49,2003-05-20,22.8,14.7,8.1,,1013.9,65,24.71,11
49,2003-05-21,22.6,16.5,6.1,,1015.7,62,18.88,7
49,2003-05-22,20.5,15.9,4.6,,1014,82,15.85,4
49,2003-05-23,26.7,13.1,13.6,,1014.3,74,21.65,9.8
49,2003-05-24,21.8,16.1,5.7,33,1008.3,80,2.39,0
49,2003-05-25,22.7,16.4,6.3,3,1003.5,83,16.38,4.3
49,2003-05-26,17.8,16.4,1.4,0.3,1008.2,90,2.98,0
49,2003-05-27,23,16.5,6.5,,1011.1,78,23.65,8.2
49,2003-05-28,21.9,17.8,4.1,1,1011.2,87,8.9,1
49,2003-05-29,24.2,18.6,5.6,12,1007,80,11.18,0.6
49,2003-05-30,19.2,17.1,2.1,167,1004.5,95,1.62,0
49,2003-05-31,23.3,17.3,6,2,1004,79,26.08,10.2
49,2003-06-01,25.6,16.4,9.2,,1007.4,71,26.46,12.6
49,2003-06-02,23.6,16.2,7.4,,1009.6,64,24.48,11.7
49,2003-06-03,21.8,17.4,4.4,,1011.6,64,13.18,1.6
49,2003-06-04,23.6,16.2,7.4,,1010.3,52,26.46,11.6
49,2003-06-05,23.5,16,7.5,,1010.3,52,28.21,13
49,2003-06-06,23.5,16.7,6.8,,1008.6,58,21.63,8.2
49,2003-06-07,26.1,17,9.1,,1009.8,65,25.45,11.9
49,2003-06-08,28.3,18.4,9.9,,1012,64,25.4,11.7
49,2003-06-09,25,18.6,6.4,,1009.6,80,22.43,6.9
49,2003-06-10,24.5,18.9,5.6,0.5,1006.9,82,18.84,5.5
49,2003-06-11,25.2,20,5.2,2.5,1004.9,83,10.02,0.5
49,2003-06-12,21.4,18.5,2.9,12,1001.7,92,6.23,0
49,2003-06-13,23,18.7,4.3,1.5,1007.3,83,15.06,2.8
49,2003-06-14,23.4,18.1,5.3,0.5,1007.5,79,19.13,5.9
49,2003-06-15,25.9,18.3,7.6,,1008.2,75,20.59,8.3
49,2003-06-16,22.3,19.1,3.2,,1011,82,5.85,0
49,2003-06-17,22.9,17.7,5.2,,1011.8,81,17.94,3.4
49,2003-06-18,23.9,18.7,5.2,67.5,1006.5,90,1.78,0
49,2003-06-19,25,18.8,6.2,83,1000.4,90,11.35,3.3
49,2003-06-20,23.2,18.7,4.5,,1009.2,86,18.83,5.6
49,2003-06-21,27.2,20.2,7,0.2,1010.9,86,17.81,4.7
49,2003-06-22,27.7,21.2,6.5,0,1008.6,79,21.26,7.5
49,2003-06-23,27.9,21.6,6.3,9,1000.3,85,7.04,0.2
49,2003-06-24,25.3,20.8,4.5,,1000.6,78,23.79,7.6
49,2003-06-25,27,20.2,6.8,,1002.4,56,25.46,10.7
49,2003-06-26,26.5,20.3,6.2,0.2,1005.2,73,22.03,7.4
49,2003-06-27,28.9,20.8,8.1,12,1000,81,12.67,0.9
49,2003-06-28,24.6,19.9,4.7,1,1005.4,83,14.4,5.5
49,2003-06-29,25.2,19.5,5.7,,1008,80,20.63,7.1
49,2003-06-30,23.9,20.7,3.2,12,1006,90,4.27,0
49,2003-07-01,21.3,18.9,2.4,125,1006.7,93,2.86,0
49,2003-07-02,25.1,19,6.1,0.1,1009.8,77,9.9,0.5
49,2003-07-03,28.1,20,8.1,4,1004.1,83,11.71,2.1
49,2003-07-04,27.2,19.9,7.3,0.5,1005.5,86,8.66,0.1
49,2003-07-05,28.4,21.7,6.7,13,1005.3,83,8.31,0.5
49,2003-07-06,28.3,21.7,6.6,4.5,1005,86,8.36,0.1
49,2003-07-07,25.2,20.7,4.5,29.5,1007.7,92,4.59,0
49,2003-07-08,27.4,20.5,6.9,0.5,1008.9,88,17.69,4.7
49,2003-07-09,32.1,22.8,9.3,0,1006.7,73,13.47,2.2
49,2003-07-10,27.4,22.2,5.2,3.5,1006.3,88,8.48,0.7
49,2003-07-11,31.1,23,8.1,1,1006.3,81,17.23,4.4
49,2003-07-12,24.1,20.9,3.2,4,1007.9,92,5.17,0.5
49,2003-07-13,29.5,19.4,10.1,2,1003,89,7.42,0.4
49,2003-07-14,25.2,19,6.2,8.5,1006.1,85,12.63,1.6
49,2003-07-15,23.5,17.8,5.7,24,1007,84,13.53,2.5
49,2003-07-16,24,20,4,,1010.5,75,17.55,3.1
49,2003-07-17,24.7,20.5,4.2,61,1006.4,87,4.55,0
49,2003-07-18,26.6,21,5.6,41.5,1001.8,79,13.05,3.8
49,2003-07-19,28.2,23.3,4.9,,1005.7,77,22.2,9.2
49,2003-07-20,26.4,22.5,3.9,34.5,1007.9,86,3.89,0
49,2003-07-21,30.8,23,7.8,1,1010,85,12.31,1.5
49,2003-07-22,28.6,22.7,5.9,0,1010.7,79,8.34,0.4
49,2003-07-23,29.3,24.5,4.8,2.5,1009.9,84,9.6,1.6
49,2003-07-24,34.3,25.7,8.6,,1011.1,78,22.59,10.2
49,2003-07-25,32.8,23.7,9.1,0,1009.6,86,21.14,7.3
49,2003-07-26,28.4,22.8,5.6,0.1,1011.5,79,21.95,7.9
49,2003-07-27,27.4,21.8,5.6,,1011,77,23.39,10.2
49,2003-07-28,29.9,22.5,7.4,,1007.5,76,18.43,6.7
49,2003-07-29,30.4,23.3,7.1,1.5,1003.1,83,9.36,1
49,2003-07-30,29.9,22.3,7.6,0,1005.2,80,17.05,5.8
49,2003-07-31,27.4,22.3,5.1,,1006.8,76,24.3,9.7
49,2003-08-01,29.8,21.4,8.4,,1005.7,76,26.09,12.2
49,2003-08-02,30.9,23.3,7.6,,1006.4,68,24.43,12.2
49,2003-08-03,32.9,25.2,7.7,,1008.7,75,22.98,11.3
49,2003-08-04,31.2,26,5.2,,1010.1,79,17.98,7
49,2003-08-05,31.2,26.1,5.1,13,1009.6,80,16.4,6.5
49,2003-08-06,31.7,25,6.7,,1007.3,77,24.54,11.2
49,2003-08-07,31,22.1,8.9,23,1003.6,81,9.77,5.5
49,2003-08-08,27.7,22.5,5.2,,997.8,79,19.29,5.7
49,2003-08-09,27.7,22.9,4.8,,1000.2,75,21.7,8.3
49,2003-08-10,29.1,21.9,7.2,,1003.4,73,19.56,6.3
49,2003-08-11,26.4,22.2,4.2,50,1005.3,87,7.43,1.1
49,2003-08-12,26.4,23,3.4,0,1010.9,80,10.53,0.2
49,2003-08-13,25.3,21.8,3.5,2,1011.1,77,4.84,0
49,2003-08-14,26.8,21.8,5,0.5,1010.2,76,14.19,4.5
49,2003-08-15,25.3,22.1,3.2,0.1,1011.2,77,6.73,0.1
49,2003-08-16,23.1,21.8,1.3,32.5,1012.2,95,3.95,0
49,2003-08-17,26.1,22.2,3.9,15.5,1013,94,7.75,0.1
49,2003-08-18,32.1,23.2,8.9,79,1011.7,89,11.17,2.4
49,2003-08-19,31,24.4,6.6,,1011.1,79,24.34,12.2
49,2003-08-20,32.5,25.7,6.8,,1012.8,77,20.99,10.5
49,2003-08-21,31.8,26.7,5.1,,1015.9,78,19.39,7.8
49,2003-08-22,31.8,24.9,6.9,,1015.7,73,23.53,10.6
49,2003-08-23,30.9,24.4,6.5,,1012.4,75,21.92,9.9
49,2003-08-24,33.9,24.6,9.3,,1009.4,69,17.29,6.8
49,2003-08-25,30.4,24.8,5.6,3.5,1008.3,80,7.81,0.2
49,2003-08-26,29.2,24.9,4.3,0.5,1009.1,83,9.9,1.2
49,2003-08-27,33.2,23.5,9.7,3.5,1005.4,74,15.99,6.3
49,2003-08-28,29.7,24.4,5.3,15.5,1007.9,81,16.83,4.6
49,2003-08-29,26.7,22.8,3.9,1,1011.3,81,8.82,1.4
49,2003-08-30,27.9,21.6,6.3,4,1008.4,90,8.41,0.8
49,2003-08-31,23.7,20.7,3,1.5,1011.1,85,7.71,0
49,2003-09-01,27.8,21.3,6.5,,1013.9,82,19.19,8.4
49,2003-09-02,32.7,23,9.7,0,1015.3,80,20.93,10.2
49,2003-09-03,29.9,24.1,5.8,35.5,1017.5,83,15.4,6.7
49,2003-09-04,31.9,24.1,7.8,,1016.1,80,20.92,10
49,2003-09-05,33.1,23.9,9.2,,1012.8,66,23,12
49,2003-09-06,30.6,25.8,4.8,,1012.1,76,20.01,9.4
49,2003-09-07,32.3,24.5,7.8,,1010.8,73,21.46,10.6
49,2003-09-08,32,25.3,6.7,0.5,1011.2,76,16.69,7
49,2003-09-09,32.1,24.7,7.4,12.5,1009.5,79,14.6,5
49,2003-09-10,25.6,22.5,3.1,,1010.4,77,8.21,1.1
49,2003-09-11,25,22.4,2.6,34.5,1009.4,91,2.44,0
49,2003-09-12,23.8,22,1.8,231.5,996.7,96,1.41,0
49,2003-09-13,27.4,21.9,5.5,0.4,1011.1,74,20.64,9.5
49,2003-09-14,27,20.4,6.6,,1015.6,71,19.45,10
49,2003-09-15,26.1,21.6,4.5,,1016.2,73,12.1,1.8
49,2003-09-16,28.4,22,6.4,,1015.2,80,17.77,8.3
49,2003-09-17,27.5,22.2,5.3,,1014.8,83,19.47,9.1
49,2003-09-18,28.6,22.5,6.1,2,1010.7,77,14.28,5.2
49,2003-09-19,26.8,22,4.8,7.5,1009.9,85,8.83,1.3
49,2003-09-20,22.9,19.4,3.5,4.5,1010.3,80,5.64,0
49,2003-09-21,24.4,18.6,5.8,1.5,1013.1,64,18.2,8.4
49,2003-09-22,23.7,17.5,6.2,,1016.6,59,21.47,10.7
49,2003-09-23,24,17.6,6.4,0,1018.8,62,18.81,8.1
49,2003-09-24,22.7,18.9,3.8,,1018.6,70,6.57,0.3
49,2003-09-25,25.3,17.4,7.9,,1018.6,63,21.3,11.2
49,2003-09-26,26.6,17.5,9.1,,1016.5,70,19.74,10.5
49,2003-09-27,25.4,18,7.4,,1013.4,71,20.01,10.7
49,2003-09-28,25.2,18.7,6.5,,1013.5,73,19.92,10.7
49,2003-09-29,24.7,18.3,6.4,,1014.5,73,19.13,10.5
49,2003-09-30,25.9,18.9,7,,1016.4,66,19.51,10
49,2003-10-01,26.5,17.8,8.7,1.5,1015.4,70,17.65,8.6
49,2003-10-02,23.5,18.8,4.7,0,1018.8,62,17.31,7.8
49,2003-10-03,22.3,18,4.3,,1022.7,56,16.14,5.4
49,2003-10-04,22.1,16.3,5.8,,1023.6,52,18.91,9.9
49,2003-10-05,21.8,15.3,6.5,0.1,1022.3,56,12.55,3.1
49,2003-10-06,22.5,16.5,6,0,1021.1,62,11.49,3.4
49,2003-10-07,22,17.4,4.6,,1019.8,72,7.84,0.6
49,2003-10-08,23.4,16.7,6.7,,1018.6,74,15.82,7.7
49,2003-10-09,24.3,18,6.3,,1019.5,79,17.9,9.9
49,2003-10-10,24.9,18.6,6.3,,1019.2,81,18.96,10.8
49,2003-10-11,23.9,19.2,4.7,,1014.9,82,12.71,4.1
49,2003-10-12,22.6,19.8,2.8,0,1010.8,86,3.92,0
49,2003-10-13,20.6,16.9,3.7,28,1014.2,94,1.59,0
49,2003-10-14,21.3,15.5,5.8,0,1016.3,74,7.6,1.7
49,2003-10-15,19.2,15,4.2,,1018.8,58,9.63,3.1
49,2003-10-16,20.9,13.5,7.4,,1019.7,62,15.68,7.6
49,2003-10-17,20.3,12.8,7.5,,1019.7,57,18.01,9.8
49,2003-10-18,22,14.2,7.8,,1021,63,17.85,10.3
49,2003-10-19,19.1,12.5,6.6,,1021.9,64,18.47,10.3
49,2003-10-20,20.6,11.4,9.2,,1018.1,63,10.19,3.5
49,2003-10-21,21.5,12.5,9,,1015.9,66,17.07,9.8
49,2003-10-22,22.9,14.4,8.5,,1016.4,54,16.17,8.6
49,2003-10-23,16.4,12.7,3.7,,1020.2,52,13.43,6.2
49,2003-10-24,18.2,12.2,6,,1018,57,16.94,8.8
49,2003-10-25,20.2,13.1,7.1,,1016.5,62,11.81,7.8
49,2003-10-26,19.1,10.3,8.8,,1019.6,56,16.48,10.1
49,2003-10-27,20.9,11.1,9.8,,1019.4,62,16.83,10.3
49,2003-10-28,20.8,12.9,7.9,8,1020.3,60,15.04,7.6
49,2003-10-29,16.8,11.5,5.3,,1023.4,59,16.44,9
49,2003-10-30,18.5,10.3,8.2,,1020.3,67,16.08,8.9
49,2003-10-31,20.2,11.8,8.4,,1018.3,77,9.23,3.4
49,2003-11-01,22,14.2,7.8,,1017.8,74,13.69,8.4
49,2003-11-02,22.6,15,7.6,,1018.2,72,14.88,9.8
49,2003-11-03,19.3,10.1,9.2,,1019.6,70,4.64,2.8
49,2003-11-04,21.3,8.8,12.5,,1021.3,73,14.97,9.4
49,2003-11-05,18.4,14.3,4.1,0.3,1017,85,2.54,0
49,2003-11-06,21.5,14.4,7.1,,1018,79,13.63,8.4
49,2003-11-07,23.2,14.1,9.1,,1017.1,71,12.04,8.5
49,2003-11-08,21.4,13.2,8.2,1,1017.5,84,2.21,0.5
49,2003-11-09,15.4,12.2,3.2,5,1021.2,79,3.78,0
49,2003-11-10,15.5,13.1,2.4,39,1019.4,91,1.2,0
49,2003-11-11,14.8,12.4,2.4,4,1023,69,6.42,1.9
49,2003-11-12,14,11.1,2.9,3.5,1023.8,68,2.22,0.1
49,2003-11-13,15.9,9,6.9,,1027.2,60,10.1,5.1
49,2003-11-14,18.8,8.4,10.4,,1025.4,69,9.76,4.1
49,2003-11-15,21.2,14,7.2,0.2,1020.2,76,5.28,1.4
49,2003-11-16,15.4,9.2,6.2,,1025.1,60,12.85,7.5
49,2003-11-17,17.5,5.9,11.6,,1026.6,67,14.96,9.5
49,2003-11-18,21.9,13.7,8.2,3.5,1020.5,77,5.05,1.3
49,2003-11-19,21,16.4,4.6,1.5,1016.4,90,4.27,0.3
49,2003-11-20,19.8,14.1,5.7,5.5,1011.8,92,2.36,0
49,2003-11-21,15.1,8.4,6.7,0,1020.6,62,6.94,2.7
49,2003-11-22,9,6.6,2.4,,1030.5,58,4.47,0.3
49,2003-11-23,13.1,3.7,9.4,,1032.9,59,14.21,9.6
49,2003-11-24,17.9,9,8.9,6.5,1027,76,8.1,3.6
49,2003-11-25,18,12.6,5.4,0.1,1027.5,79,8.96,4.6
49,2003-11-26,18.6,12.4,6.2,0.5,1026.8,76,6.26,1.5
49,2003-11-27,15.2,13.1,2.1,40,1022.7,83,0.36,0
49,2003-11-28,15.2,12.9,2.3,0.4,1020.1,84,1.41,0
49,2003-11-29,13.3,10.4,2.9,1.5,1019.1,73,0.85,0
49,2003-11-30,14.9,9.5,5.4,,1020,70,6.75,2.1
49,2003-12-01,16.5,10.3,6.2,,1021.4,67,11.62,7.3
49,2003-12-02,14,9.9,4.1,,1022.6,66,7.14,3.8
49,2003-12-03,15,6.8,8.2,,1024.1,56,12.57,9
49,2003-12-04,14.9,5.6,9.3,,1026.7,61,12.12,9
49,2003-12-05,21,11.1,9.9,0,1021.3,67,10.57,7.6
49,2003-12-06,15.7,7.6,8.1,1.5,1021.6,75,2.56,0.2
49,2003-12-07,7.7,4,3.7,0,1031.5,63,2.08,0
49,2003-12-08,10.1,5.4,4.7,,1032.2,55,5.19,1.5
49,2003-12-09,8,5.1,2.9,,1033.1,60,3.15,0
49,2003-12-10,10.3,3.3,7,,1029.7,61,10.17,5.3
49,2003-12-11,9.8,6.5,3.3,5,1023.9,70,4.03,0.8
49,2003-12-12,9,6,3,0,1023.8,58,2.84,0.2
49,2003-12-13,7.9,6,1.9,,1025.8,57,1.92,0
49,2003-12-14,8,6.1,1.9,0.2,1025.1,60,1.54,0
49,2003-12-15,8.8,5.7,3.1,,1024.2,61,5.95,2
49,2003-12-16,10.7,5.7,5,,1022.7,64,9.07,3.8
49,2003-12-17,10.1,5.6,4.5,0.4,1021,63,2.61,0
49,2003-12-18,7.1,5.5,1.6,0.3,1022.9,62,1.23,0
49,2003-12-19,6.2,1.9,4.3,10,1024.9,79,4.59,1.2
49,2003-12-20,5.3,2,3.3,0.5,1030,62,3.41,0.3
49,2003-12-21,8,3.7,4.3,,1030.5,61,5.48,1
49,2003-12-22,13.4,6.9,6.5,,1024.6,64,8.47,4.8
49,2003-12-23,14.3,8.6,5.7,,1019.8,64,10.15,7.5
49,2003-12-24,15.7,8,7.7,,1019.7,55,10.62,8.4
49,2003-12-25,12.9,5.1,7.8,,1018.5,64,4.17,0.7
49,2003-12-26,5.8,2.1,3.7,1,1022,66,3.02,0.2
49,2003-12-27,7.5,3.3,4.2,0.1,1029.8,60,8.46,4.2
49,2003-12-28,10.9,2.4,8.5,,1030.6,63,11.86,9.2
49,2003-12-29,13.8,4.7,9.1,0,1026.3,65,3.71,0.2
49,2003-12-30,9.2,6.7,2.5,,1025.2,67,4.6,0.1
49,2003-12-31,10,6.5,3.5,1,1022.1,68,3.6,0.4
49,2004-01-01,11.6,6.6,5,,1021.8,63,9.23,6.2
49,2004-01-02,11,6.7,4.3,0,1020.7,57,6.29,3.1
49,2004-01-03,12.1,6.8,5.3,,1025.5,50,9.07,5.2
49,2004-01-04,11.8,4.4,7.4,,1028.2,52,11.63,8.4
49,2004-01-05,13.6,4.2,9.4,,1027,53,11.06,7.7
49,2004-01-06,13.1,5.5,7.6,,1025.6,52,8.2,5.9
49,2004-01-07,11.7,5.6,6.1,,1028.2,64,6.11,2.8
49,2004-01-08,10.8,2.5,8.3,0.2,1030.1,64,8.56,4.8
49,2004-01-09,10.8,5,5.8,0.2,1027.9,69,7.36,2.8
49,2004-01-10,9.6,4.7,4.9,,1028.3,61,4.43,0.4
49,2004-01-11,10.9,4.9,6,,1025.6,67,3.68,0.2
49,2004-01-12,9.3,3.4,5.9,0.4,1022,66,5.56,1.5
49,2004-01-13,4.2,1.4,2.8,0.5,1024.1,59,3.04,0.1
49,2004-01-14,8.8,3.6,5.2,,1027.2,56,9.67,4.3
49,2004-01-15,9.6,3.3,6.3,,1026.8,49,7.54,2.6
49,2004-01-16,8.3,6.3,2,17.5,1022.5,78,0.69,0
49,2004-01-17,8.4,5.3,3.1,9,1023.5,79,1.19,0
49,2004-01-18,8.2,4.4,3.8,0,1021.8,66,3.46,0.3
49,2004-01-19,5.5,3.8,1.7,0,1022.6,57,2.86,0.1
49,2004-01-20,5.9,3,2.9,0.5,1021.6,64,2.25,0.1
49,2004-01-21,5,-3.2,8.2,2.5,1021.2,72,4.94,1
49,2004-01-22,0.9,-3,3.9,2.2,1024.4,77,5.08,0.4
49,2004-01-23,3.9,0.2,3.7,0.7,1022.9,65,3.81,0
49,2004-01-24,3.6,-0.1,3.7,4.7,1021.5,73,4.85,1
49,2004-01-25,3.3,-0.9,4.2,2.2,1026.1,76,6.38,1.6
49,2004-01-26,4.1,1.2,2.9,0,1025.8,68,3.23,0
49,2004-01-27,5.5,2,3.5,0,1023.1,60,9.91,4.6
49,2004-01-28,8.1,3.2,4.9,,1021.6,61,6.43,1
49,2004-01-29,8.1,3.8,4.3,,1019.4,63,3.53,0
49,2004-01-30,9.7,3.6,6.1,,1021.6,61,10.75,5.3
49,2004-01-31,12.9,2.5,10.4,,1022.3,56,14.62,8.9
49,2004-02-01,15.7,5.1,10.6,0,1016.2,70,4.73,1
49,2004-02-02,8.2,3,5.2,,1017.4,62,5.22,1.1
49,2004-02-03,5.5,2.8,2.7,0.1,1019.2,54,6.93,2
49,2004-02-04,7.6,1.2,6.4,0.1,1020.8,54,10.17,4.5
49,2004-02-05,6.1,2,4.1,0,1025.4,46,7.8,2.7
49,2004-02-06,5,0.8,4.2,0.1,1027.3,54,6.24,1.3
49,2004-02-07,5.4,2.3,3.1,0,1028.9,48,9.4,3
49,2004-02-08,10.5,4.8,5.7,,1026.6,48,9.26,4.4
49,2004-02-09,8.4,2,6.4,,1029.6,60,15.09,8
49,2004-02-10,7.6,1.6,6,,1029.5,57,17.16,9.8
49,2004-02-11,13.3,2.7,10.6,,1028,58,11.56,5.2
49,2004-02-12,10.1,4,6.1,,1028.2,60,15.62,9.2
49,2004-02-13,14.3,2,12.3,,1019.2,48,15.84,9.4
49,2004-02-14,14.6,5.3,9.3,,1016.1,49,15.68,7.7
49,2004-02-15,10.9,3.1,7.8,,1024.3,46,17.89,10.4
49,2004-02-16,14.4,3.1,11.3,,1023.9,52,16.02,10
49,2004-02-17,13.6,6,7.6,0.1,1020.1,61,15.1,8
49,2004-02-18,14.7,3.6,11.1,,1020.4,50,16.06,8.9
49,2004-02-19,17.6,10.9,6.7,0.1,1022,61,6.59,1.1
49,2004-02-20,21.2,10.7,10.5,,1024.8,70,15.31,9.6
49,2004-02-21,24.5,15.3,9.2,2.5,1016.2,70,10.49,4
